lang	dataset	user_type	original_id	gender	segment	tgt	raw_word_count	time_to_edit	suggestion	secs_per_word	parsed_time_to_edit	last_translation	HTER
es	mtgen_a	professional	168	F	They were impressed with the author's goal, which was to dig into the commonplace, this vulgar American life, and see what is in it.	Estuvieron impresionadas con el objetivo de la autora, que era profundizar en el lugar común, esta vulgar vida Americana, y ver que hay en ella.	24	41784	Quedaron impresionados con el objetivo del autor, que era profundizar en lo común, en esta vulgar vida estadounidense, y ver qué hay en ello.	1.7	0:00:42	Quedaron impresionados con el objetivo de la autora, que era profundizar en lo común, en esta vulgar vida estadounidense, y ver qué hay en ella.	14.28571429
es	mtgen_a	professional	334	F	Beside skating, Johannesen worked as a carpenter and later ran a gas station.	Además de en el patinaje, Johannesen trabajó como carpintera y, después, puso una gasolinera.	13	28416	Además de patinar, Johannesen trabajó como carpintero y luego dirigió una gasolinera.	2.2	0:00:28	Además de patinar, Johannesen trabajó como carpintera y luego dirigió una gasolinera.	7.142857143
es	mtgen_a	professional	29	F	The artist's online magazine has been discontinued as of 2007.	La revista electrónica de la artista dejó de publicarse en 2007.	10	47568	La revista en línea del artista se suspendió a partir de 2007.	4.8	0:00:48	La revista en línea de la artista dejó de publicarse a partir de 2007.	38.46153846
es	mtgen_a	professional	316	F	Ziri ibn Mennad was a chief of the Takalata branch of the Sanhajah confederation, to which the Kutama Berbers belonged.	Ziri ibn Mennad era una jefa de la rama Takalata de la confederación Sanhajah, a la que pertenecían los bereberes Kutama.	20	26638	Ziri ibn Mennad era un jefe de la rama Takalata de la confederación Sanhajah, a la que pertenecían los bereberes Kutama.	1.3	0:00:27	Ziri ibn Mennad era una jefa de la rama Takalata de la confederación Sanhajah, a la que pertenecían los bereberes Kutama.	8.695652174
es	mtgen_a	professional	949	F	While a doctoral student, Muis served on the Provincial Degree Program Review Committee and served as a research assistant.	Mientras era doctoranda, Muis trabajó para el comité provincial de la revisión del programa de grado y ejerció como asistente de investigación.	19	61766	Mientras era estudiante de doctorado, Muis formó parte del Comité Provincial de Revisión del Programa de Título y se desempeñó como asistente de investigación.	3.3	0:01:02	Mientras era estudiante de doctorado, Muis formó parte del Comité Provincial de Revisión del Programa de Título y se desempeñó como asistenta de investigación.	3.846153846
es	mtgen_a	professional	337	F	Furthermore, Bandem is also a culture engineer.	Además, Bandem también es ingeniera cultural.	7	4596	Además, Bandem también es ingeniero cultural.	0.7	0:00:05	Además, Bandem también es ingeniera cultural.	12.5
es	mtgen_a	professional	25	F	A teacher at the age of sixteen, Cogswell gained a BA(Hons) and MA at the University of New Brunswick and received a PhD from Edinburgh University.	Cogswell, profesora a los dieciséis, se licenció (con honores) e hizo un máster en la Universidad de New Brunswick y se doctoró en la Universidad de Edimburgo.	27	12096	Cogswell, profesor a la edad de dieciséis años, obtuvo una licenciatura (con honores) y una maestría en la Universidad de New Brunswick y un doctorado en la Universidad de Edimburgo.	0.4	0:00:13	Cogswell, profesora a la edad de dieciséis años, obtuvo una licenciatura (con honores) y una maestría en la Universidad de New Brunswick y un doctorado en la Universidad de Edimburgo.	2.857142857
es	mtgen_a	professional	272	F	The scullery maid reported (through the kitchen maid) to the cook or chef.	La lavaplatos informaba (a través de la sirvienta de cocina) a la cocinera o chef.	13	127477	La criada de la cocina reportaba (a través de la criada de la cocina) al cocinero o al chef.	9.8	0:02:07	La fregona reportaba (a través de la criada de la cocina) a la cocinera o a la chef.	36.36363636
es	mtgen_a	professional	619	F	Such implications are more likely to be rooted in the writer's interest in emphasising Orcadian independence at the time of writing rather than the 9th/10th century events they purport to describe.	Esas implicaciones es más probable que tengan su origen en el interés de la escritora por enfatizar la independencia orcadiana a la hora de escribir más que en los acontecimientos de los siglos IX/X que pretenden describir.	32	33649	Es más probable que tales implicaciones tengan sus raíces en el interés del escritor por enfatizar la independencia de Orcadia en el momento de escribir, en lugar de los eventos de los siglos IX y X que pretenden describir.	1.1	0:00:34	Es más probable que tales implicaciones tengan sus raíces en el interés de la escritora por enfatizar la independencia de Orcadia en el momento de escribir, en lugar de los acontecimientos de los siglos IX y X que pretenden describir.	9.756097561
es	mtgen_a	professional	1070	F	As a writer, I feel absolutely at liberty to cross over boundaries.	Como escritora siento que tengo plena libertad para traspasar fronteras.	12	62939	Como escritor, me siento absolutamente en libertad de cruzar fronteras.	5.2	0:01:03	Como escritora, me siento con absoluta libertad de saltarme los convencionalismos.	50.0
es	mtgen_a	professional	345	F	Lie was editor-in-chief for Det 20de Aarhundre ('The 20th Century') from 1919 to 1921.	Lie fue editora jefa para Det 20de Aarhundre ('The 20th Century') desde 1919.	14	8974	Lie fue editor en jefe de Det 20de Aarhundre ('El siglo XX') de 1919 a 1921.	0.6	0:00:09	Lie fue editora en jefe de Det 20de Aarhundre ('El siglo XX') de 1919 a 1921.	5.263157895
es	mtgen_a	professional	93	F	At the 1917 National Convention of the Socialist Party, Spargo was the author of a minority resolution in the Committee on War and Militarism calling for American support of the Allied war effort as the least onerous alternative facing the socialist movement.	En la Convención del Partido Socialista de 1917, Spargo fue la autora de una resolución minoritaria en la Comisión de Guerra y Militarismo que pedía el apoyo estadounidense al esfuerzo bélico de los Aliados como la alternativa menos onerosa a la que se enfrentaba el movimiento socialista.	42	47479	En la Convención Nacional del Partido Socialista de 1917, Spargo fue el autor de una resolución minoritaria en el Comité de Guerra y Militarismo pidiendo el apoyo estadounidense al esfuerzo bélico aliado como la alternativa menos onerosa que enfrenta el movimiento socialista.	1.1	0:00:47	En la Convención Nacional del Partido Socialista de 1917, Spargo fue la autora de una resolución minoritaria en el Comité de Guerra y Militarismo pidiendo el apoyo estadounidense al esfuerzo bélico aliado como la alternativa menos onerosa que enfrenta el movimiento socialista.	4.545454545
es	mtgen_a	professional	588	F	Bulaja was the originator, editor-in-chief, manager, director and designer of the project.	Bulaja fue la creadora, editora en jefe, gerente, directora y diseñadora del proyecto.	12	45985	Bulaja fue el creador, editor en jefe, gerente, director y diseñador del proyecto.	3.8	0:00:46	Bulaja fue la creadora, editora en jefe, gerente, directora y diseñadora del proyecto.	29.41176471
es	mtgen_a	professional	696	F	Professor Bojic has rich research experience in various fields including energy recovery, thermal comfort, finite-time thermodynamics, Integration, thermo economy, Global warming, air conditioning engineering, etc.	La profesora Bojic tiene una gran experiencia en investigación en varios campos, como recuperación energética, comodidad térmica, termodinámica finita en el tiempo, integración, economía térmica, calentamiento global, aire acondicionado, ingeniería, etc.	25	30125	El profesor Bojic tiene una rica experiencia en investigación en diversos campos, incluida la recuperación de energía, el confort térmico, la termodinámica de tiempo finito, la integración, la termoeconomía, el calentamiento global, la ingeniería de aire acondicionado, etc.	1.2	0:00:30	La profesora Bojic tiene una rica experiencia en investigación en diversos campos, incluida la recuperación de energía, el confort térmico, la termodinámica de tiempo finito, la integración, la termoeconomía, el calentamiento global, la ingeniería de aire acondicionado, etc.	4.255319149
es	mtgen_a	professional	998	F	Denz is an editor for Physik Journal, Annalen der Physik and Advanced Optical Materials.	Denz es editora de Physik Journal, Annalen der Physik y Advanced Optical Materials.	14	46049	Denz es editor de Physics Journal, Annals of Physics and Advanced Optical Materials.	3.3	0:00:46	Denz es editora de las publicaciones Physics Journal, Annals of Physics y Advanced Optical Materials.	26.66666667
es	mtgen_a	professional	61	F	Etzioni is the author of over 30 books.	Etzioni es la autora de más de 30 libros.	8	6496	Etzioni es autor de más de 30 libros.	0.8	0:00:06	Etzioni es autora de más de 30 libros.	11.11111111
es	mtgen_a	professional	442	F	Gaddafi remained commander in chief of the armed forces and effective head of state.	Gaddafi permaneció como comandante jefa de las fuerzas armadas y jefa del estado en efecto.	14	87446	Gadafi siguió siendo comandante en jefe de las fuerzas armadas y jefe de Estado efectivo.	6.2	0:01:27	Gadafi siguió siendo comandante en jefe de las fuerzas armadas y jefa de facto del estado.	25.0
es	mtgen_a	professional	30	F	This commencement of a business connection was soon followed by a personal acquaintance between author and publisher, which ripened into intimacy.	Este inicio de una conexión de negocios fue sucedida pronto por un conocimiento personal entre el autor y la editora, que derivó en intimidad.	21	115252	A este comienzo de una conexión comercial pronto le siguió un conocimiento personal entre el autor y el editor, que maduró hasta convertirse en una intimidad.	5.5	0:01:55	El inicio como relación comercial pronto fue seguido del conocimiento personal entre la autora y la editora, que maduró hasta convertirse en una intimidad.	46.42857143
es	mtgen_a	professional	213	F	The teacher soon takes maternity leave, and for some time the team is on hiatus.	La maestra pronto se toma la licencia de maternidad, y durante algún tiempo el equipo está en pausa.	15	48524	La profesora pronto se toma la baja por maternidad y durante algún tiempo el equipo hace una pausa.	3.2	0:00:49	La profesora tomará pronto la baja por maternidad y el equipo hará una pausa durante cierto tiempo.	42.10526316
